"Ligand_ApprovedSymbol","cECs.1","pericytes.1","cortex.astrocytes"
"Efna5.2",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.3",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.4",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.5",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.6",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.7",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.8",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efna5.9",0.0788964092787301,0.0902869914986017,0.152797136179027
"Efnb1",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb1.1",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb1.2",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb1.3",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb1.4",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb1.5",0.484755479387342,0.349651793336575,0.241224990802927
"Efnb2",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.1",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.2",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.3",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.4",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.5",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.6",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.7",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.8",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.9",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.10",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb2.11",0.321799230928373,0.0315518692913342,0.0470918506103961
"Efnb3",0.0334508445396888,0,0.0215837342490656
"Efnb3.1",0.0334508445396888,0,0.0215837342490656
"Efnb3.2",0.0334508445396888,0,0.0215837342490656
"Efnb3.3",0.0334508445396888,0,0.0215837342490656
"Efnb3.4",0.0334508445396888,0,0.0215837342490656
"Egf",0.0358682374386098,0.0343707113492226,0.117909659369998
"Egf.1",0.0358682374386098,0.0343707113492226,0.117909659369998
"Egf.2",0.0358682374386098,0.0343707113492226,0.117909659369998
"Egf.3",0.0358682374386098,0.0343707113492226,0.117909659369998
"Epgn",0,0,0
"Epo",0,0,0
"Ereg",0,0,0.0013447865054958
"Ereg.1",0,0,0.0013447865054958
"F10",0.0217466878002503,0.0318986521074594,0.0942758428722904
"F11",0,0,0
"F12",0,0,0
"F12.1",0,0,0
"F13a1",0.241820237062983,0.187262625914538,0.176953697204341
"F13a1.1",0.241820237062983,0.187262625914538,0.176953697204341
"F13a1.2",0.241820237062983,0.187262625914538,0.176953697204341
"F2",0,0,0.0115972814374885
"F2.1",0,0,0.0115972814374885
"F2.2",0,0,0.0115972814374885
"F2.3",0,0,0.0115972814374885
"F2.4",0,0,0.0115972814374885
"F2.5",0,0,0.0115972814374885
"F2.6",0,0,0.0115972814374885
"F2.7",0,0,0.0115972814374885
"F7",0,0,0
"F8",0,0,0.00413805245275568
"F8.1",0,0,0.00413805245275568
"F8.2",0,0,0.00413805245275568
"F9",0,0,0.00286551381462386
"Fasl",0,0,0
"Fat4",0.411671206600656,0.0141811623356276,0.107811765973548
"Fbln1",0,0.183554703605308,0.208325090400837
"Fbln2",0.0630582454182494,0,0.0354194509208463
"Fbn1",0,0,0.00866801356234066
"Fbn1.1",0,0,0.00866801356234066
"Fbn1.2",0,0,0.00866801356234066
"Fbn1.3",0,0,0.00866801356234066
"Fga",0,0,0
"Fga.1",0,0,0
"Fga.2",0,0,0
"Fga.3",0,0,0
"Fga.4",0,0,0
"Fga.5",0,0,0
"Fga.6",0,0,0
"Fga.7",0,0,0
"Fga.8",0,0,0
"Fgb",0,0,0
"Fgb.1",0,0,0
"Fgb.2",0,0,0
"Fgb.3",0,0,0
"Fgb.4",0,0,0
"Fgb.5",0,0,0
"Fgf10",0.047787954676144,0.0577494300876901,0.0352659878093945
"Fgf13",0.0306037816446936,0.0152915527592371,0.177094322321835
"Fgf13.1",0.0306037816446936,0.0152915527592371,0.177094322321835
"Fgf16",0,0,0
"Fgf16.1",0,0,0
"Fgf16.2",0,0,0
"Fgf17",0,0,0
"Fgf17.1",0,0,0
"Fgf17.2",0,0,0
"Fgf17.3",0,0,0
"Fgf18",0,0,0.00160743148314334
"Fgf18.1",0,0,0.00160743148314334
"Fgf18.2",0,0,0.00160743148314334
"Fgf18.3",0,0,0.00160743148314334
"Fgf15",0.0411588165836053,0,0.0250580398010381
"Fgf15.1",0.0411588165836053,0,0.0250580398010381
"Fgf15.2",0.0411588165836053,0,0.0250580398010381
"Fgf15.3",0.0411588165836053,0,0.0250580398010381
"Fgf15.4",0.0411588165836053,0,0.0250580398010381
"Fgf1",0,0.179040662278165,1.03792641348299
"Fgf1.1",0,0.179040662278165,1.03792641348299
"Fgf1.2",0,0.179040662278165,1.03792641348299
"Fgf1.3",0,0.179040662278165,1.03792641348299
"Fgf1.4",0,0.179040662278165,1.03792641348299
"Fgf20",0,0,0
"Fgf21",0,0,0
"Fgf22",0.0194625712423489,0,0.0160813332857509
"Fgf23",0,0,0.00164344049253218
"Fgf23.1",0,0,0.00164344049253218
"Fgf23.2",0,0,0.00164344049253218
"Fgf23.3",0,0,0.00164344049253218
"Fgf23.4",0,0,0.00164344049253218
"Fgf2",0,0.0681468655866305,0.122322883182992
"Fgf2.1",0,0.0681468655866305,0.122322883182992
"Fgf2.2",0,0.0681468655866305,0.122322883182992
"Fgf2.3",0,0.0681468655866305,0.122322883182992
"Fgf2.4",0,0.0681468655866305,0.122322883182992
"Fgf2.5",0,0.0681468655866305,0.122322883182992
"Fgf2.6",0,0.0681468655866305,0.122322883182992
"Fgf2.7",0,0.0681468655866305,0.122322883182992
"Fgf2.8",0,0.0681468655866305,0.122322883182992
"Fgf2.9",0,0.0681468655866305,0.122322883182992
"Fgf2.10",0,0.0681468655866305,0.122322883182992
"Fgf2.11",0,0.0681468655866305,0.122322883182992
"Fgf3",0,0,0
"Fgf3.1",0,0,0
"Fgf3.2",0,0,0
"Fgf3.3",0,0,0
"Fgf4",0,0,0
"Fgf4.1",0,0,0
"Fgf4.2",0,0,0
"Fgf4.3",0,0,0
"Fgf4.4",0,0,0
"Fgf5",0,0,0.00216489108450477
"Fgf5.1",0,0,0.00216489108450477
"Fgf5.2",0,0,0.00216489108450477
"Fgf5.3",0,0,0.00216489108450477
"Fgf6",0,0.00939531127546914,0.00585046905573629
"Fgf6.1",0,0.00939531127546914,0.00585046905573629
"Fgf6.2",0,0.00939531127546914,0.00585046905573629
"Fgf6.3",0,0.00939531127546914,0.00585046905573629
"Fgf7",0,0,0.00957558580972127
"Fgf7.1",0,0,0.00957558580972127
"Fgf7.2",0,0,0.00957558580972127
"Fgf7.3",0,0,0.00957558580972127
"Fgf7.4",0,0,0.00957558580972127
"Fgf8",0,0,0.0021460686775221
"Fgf8.1",0,0,0.0021460686775221
"Fgf8.2",0,0,0.0021460686775221
"Fgf8.3",0,0,0.0021460686775221
"Fgf9",0.125962161627283,0.0150426931682562,0.164631610227668
"Fgf9.1",0.125962161627283,0.0150426931682562,0.164631610227668
"Fgf9.2",0.125962161627283,0.0150426931682562,0.164631610227668
"Fgf9.3",0.125962161627283,0.0150426931682562,0.164631610227668
"Fgg",0,0,0
"Fgg.1",0,0,0
"Fgg.2",0,0,0
"Fgg.3",0,0,0
"Fgg.4",0,0,0
"Fgl1",0.0136858913376516,0.0134964186642442,0.0125425891895971
"Flt3l",0.203577422747508,0.104930477040327,0.0429371990028924
"Fn1",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.1",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.2",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.3",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.4",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.5",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.6",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.7",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.8",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.9",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.10",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.11",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.12",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.13",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.14",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.15",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.16",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.17",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.18",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.19",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.20",20.6016113142678,0.414519064424601,0.0818314693747882
"Fn1.21",20.6016113142678,0.414519064424601,0.0818314693747882
"Fshb",0,0,0
"Galp",0,0,0
"Galp.1",0,0,0
"Galp.2",0,0,0
"Gal",0,0.0161970567842494,0
"Gal.1",0,0.0161970567842494,0
"Gal.2",0,0.0161970567842494,0
"Gal.3",0,0.0161970567842494,0
"Gas6",1.46192631469701,0.114709696088197,0.713270225996892
"Gas6.1",1.46192631469701,0.114709696088197,0.713270225996892
"Gas6.2",1.46192631469701,0.114709696088197,0.713270225996892
"Gast",0,0,0
"Gdf11",0.0782005289695294,0.158929548890928,0.511236272418146
"Gdf11.1",0.0782005289695294,0.158929548890928,0.511236272418146
"Gdf11.2",0.0782005289695294,0.158929548890928,0.511236272418146
"Gdf2",0,0,0
"Gdf2.1",0,0,0
"Gdf2.2",0,0,0
"Gdf2.3",0,0,0
"Gdf2.4",0,0,0
"Gdf2.5",0,0,0
"Gdf5",0,0,0
"Gdf5.1",0,0,0
"Gdf5.2",0,0,0
"Gdf5.3",0,0,0
"Gdf5.4",0,0,0
"Gdf5.5",0,0,0
"Gdf5.6",0,0,0
"Gdf6",0,0,0
"Gdf6.1",0,0,0
"Gdf6.2",0,0,0
"Gdf7",0,0,0
"Gdf7.1",0,0,0
"Gdf7.2",0,0,0
"Gdf9",0,0.0551896957351095,0.0361384837022388
"Gdf9.1",0,0.0551896957351095,0.0361384837022388
"Gdf9.2",0,0.0551896957351095,0.0361384837022388
"Gdf9.3",0,0.0551896957351095,0.0361384837022388
"Gdf9.4",0,0.0551896957351095,0.0361384837022388
"Gdf9.5",0,0.0551896957351095,0.0361384837022388
"Gdf9.6",0,0.0551896957351095,0.0361384837022388
"Gdnf",0,0.0740892181560093,0
"Gdnf.1",0,0.0740892181560093,0
"Gdnf.2",0,0.0740892181560093,0
"Ghrh",0,0,0
"Ghrh.1",0,0,0
"Ghrl",0.0412376099002769,0,0.00094158296375199
"Ghrl.1",0.0412376099002769,0,0.00094158296375199
"Ghrl.2",0.0412376099002769,0,0.00094158296375199
"Gip",0,0,0
"Gip.1",0,0,0
"Gnai2",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.1",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.2",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.3",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.4",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.5",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.6",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.7",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.8",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.9",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.10",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.11",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.12",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.13",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.14",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.15",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.16",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.17",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.18",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.19",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.20",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.21",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.22",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.23",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.24",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.25",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.26",11.7144329421697,5.87460423469743,3.33401816587807
"Gnai2.27",11.7144329421697,5.87460423469743,3.33401816587807
"Gnas",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.1",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.2",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.3",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.4",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.5",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.6",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.7",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.8",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.9",19.686739197954,12.7553953869463,5.78690388470919
"Gnas.10",19.686739197954,12.7553953869463,5.78690388470919
"Gnb3",0.0127368117120808,0,0.00355578942425085
"Gnrh1",0,0,0.00253395465303488
"Gpc3",0.0116992848724307,2.76663832546782,0.00704989161814697
"Gpc3.1",0.0116992848724307,2.76663832546782,0.00704989161814697
"Gpha2",0,0,0.00102148031590825
"Gpi1",1.0546733243971,0.748428355788114,1.88426424373257
"Grp",0,0,0.00154952538711447
"Grp.1",0,0,0.00154952538711447
"Grp.2",0,0,0.00154952538711447
"Guca2a",0,0,0
"Guca2b",0,0,0
"Guca2b.1",0,0,0
"Has2",0,0,0.00335629824316392
"Has2.1",0,0,0.00335629824316392
"Hbegf",1.05117596934484,0.094070577700399,0.845955828155405
"Hbegf.1",1.05117596934484,0.094070577700399,0.845955828155405
"Hbegf.2",1.05117596934484,0.094070577700399,0.845955828155405
"Hbegf.3",1.05117596934484,0.094070577700399,0.845955828155405
"Hbegf.4",1.05117596934484,0.094070577700399,0.845955828155405
"Hbegf.5",1.05117596934484,0.094070577700399,0.845955828155405
"Hcrt",0,0,0
"Hcrt.1",0,0,0
"Hcrt.2",0,0,0
"Hgf",0,0,0.168529925414568
"Hgf.1",0,0,0.168529925414568
"Hgf.2",0,0,0.168529925414568
"Hgf.3",0,0,0.168529925414568
"Hgf.4",0,0,0.168529925414568
"H2.M3",0.321111663540978,0.0423565286743533,0.0162958880404001
"H2.M3.1",0.321111663540978,0.0423565286743533,0.0162958880404001
"Hp",0,0,0
"Hp.1",0,0,0
"Hras",0.454561714361038,0.371287000225096,0.229276850438227
"Hras.1",0.454561714361038,0.371287000225096,0.229276850438227
"Hras.2",0.454561714361038,0.371287000225096,0.229276850438227
"Hras.3",0.454561714361038,0.371287000225096,0.229276850438227
"Hras.4",0.454561714361038,0.371287000225096,0.229276850438227
"Hras.5",0.454561714361038,0.371287000225096,0.229276850438227
"Hsp90aa1",2.19272914676499,3.67594426837018,1.64365002049485
"Hsp90aa1.1",2.19272914676499,3.67594426837018,1.64365002049485
"Hsp90aa1.2",2.19272914676499,3.67594426837018,1.64365002049485
"Hspg2",0.962466375985922,0.558473765907871,0.0108532247727383
"Hspg2.1",0.962466375985922,0.558473765907871,0.0108532247727383
"Hspg2.2",0.962466375985922,0.558473765907871,0.0108532247727383
"Hspg2.3",0.962466375985922,0.558473765907871,0.0108532247727383
"Iapp",0,0,0
"Iapp.1",0,0,0
"Iapp.2",0,0,0
"Icam1",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.1",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.2",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.3",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.4",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.5",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam1.6",0.290548711473605,0.0544672710273404,0.0610369809762743
"Icam2",1.68497735001636,0,0
"Icam2.1",1.68497735001636,0,0
"Icam2.2",1.68497735001636,0,0
"Icam4",0,0,0
"Icam4.1",0,0,0
"Icam4.2",0,0,0
"Icam4.3",0,0,0
"Icam4.4",0,0,0
"Icam4.5",0,0,0
"Icam4.6",0,0,0
"Icam4.7",0,0,0
"Icam4.8",0,0,0
"Icam5",0,0,0.0133957604934132
"Icam5.1",0,0,0.0133957604934132
"Ifnb1",0,0,0
"Ifnb1.1",0,0,0
"Ifng",0,0,0
"Ifng.1",0,0,0
"Igf1",0.0223185311442568,0,0.00637115436393295
"Igf2",0.177698677374195,7.1465592809977,0.00292743190447678
"Igf2.1",0.177698677374195,7.1465592809977,0.00292743190447678
"Igf2.2",0.177698677374195,7.1465592809977,0.00292743190447678
"Igfbp4",0.0520645955861352,0.269279318997991,0.1155494921683
"Igfbp4.1",0.0520645955861352,0.269279318997991,0.1155494921683
"Igfl3",0,0,0
"Ihh",0,0,0
"Ihh.1",0,0,0
"Ihh.2",0,0,0
"Ihh.3",0,0,0
"Ihh.4",0,0,0
"Il10",0,0,0
"Il10.1",0,0,0
"Il11",0.0226418791595127,0.0679670698421818,0.10065783789353
"Il12a",0,0,0.00098769745070536
"Il12a.1",0,0,0.00098769745070536
"Il12a.2",0,0,0.00098769745070536
"Il12b",0,0,0.0021794758939526
"Il12b.1",0,0,0.0021794758939526
"Il12b.2",0,0,0.0021794758939526
"Il13",0,0,0
"Il13.1",0,0,0
"Il13.2",0,0,0
"Il13.3",0,0,0
"Il15",0.1983485563518,0.0401744997349756,0.191124018446697
"Il15.1",0.1983485563518,0.0401744997349756,0.191124018446697
"Il15.2",0.1983485563518,0.0401744997349756,0.191124018446697
"Il15.3",0.1983485563518,0.0401744997349756,0.191124018446697
"Il16",0,0.0167364693072971,0.0455848273914644
"Il16.1",0,0.0167364693072971,0.0455848273914644
"Il16.2",0,0.0167364693072971,0.0455848273914644
"Il16.3",0,0.0167364693072971,0.0455848273914644
"Il16.4",0,0.0167364693072971,0.0455848273914644
"Il16.5",0,0.0167364693072971,0.0455848273914644
"Il16.6",0,0.0167364693072971,0.0455848273914644
"Il16.7",0,0.0167364693072971,0.0455848273914644
"Il16.8",0,0.0167364693072971,0.0455848273914644
"Il17a",0,0,0
"Il17a.1",0,0,0
"Il17b",0,0,0
"Il17f",0.0235023594840168,0,0.0361758076295439
"Il18",0.0322126896933381,0,2.43961969705125
"Il18.1",0.0322126896933381,0,2.43961969705125
"Il18.2",0.0322126896933381,0,2.43961969705125
"Il18.3",0.0322126896933381,0,2.43961969705125
"Il19",0,0,0
"Il19.1",0,0,0
"Il1a",0,0,0
"Il1a.1",0,0,0
"Il1a.2",0,0,0
"Il1b",0,0,0.00057688676716648
"Il1b.1",0,0,0.00057688676716648
"Il1b.2",0,0,0.00057688676716648
"Il1b.3",0,0,0.00057688676716648
"Il1f10",0,0,0
"Il1rn",0,0,0
"Il1rn.1",0,0,0
"Il20",0,0,0
"Il20.1",0,0,0
"Il20.2",0,0,0
"Il21",0,0,0.00256706781540879
"Il21.1",0,0,0.00256706781540879
"Il23a",0.262305184163592,0.27486239831235,0.347642281677569
"Il23a.1",0.262305184163592,0.27486239831235,0.347642281677569
"Il24",0,0,0
"Il24.1",0,0,0
"Il24.2",0,0,0
"Il25",0,0,0
"Il27",0,0,0.00407535466643257
"Il2",0.0926798423816733,0.109575939718363,0.0567962363516559
"Il2.1",0.0926798423816733,0.109575939718363,0.0567962363516559
"Il2.2",0.0926798423816733,0.109575939718363,0.0567962363516559
"Il2.3",0.0926798423816733,0.109575939718363,0.0567962363516559
"Il2.4",0.0926798423816733,0.109575939718363,0.0567962363516559
"Il34",0,2.03067328136854,0.00085016936542893
"Il4",0,0.0190508964972725,0.00713483421631042
"Il4.1",0,0.0190508964972725,0.00713483421631042
"Il4.2",0,0.0190508964972725,0.00713483421631042
"Il4.3",0,0.0190508964972725,0.00713483421631042
"Il4.4",0,0.0190508964972725,0.00713483421631042
"Il5",0,0,0
"Il6",0,0,0
"Il6.1",0,0,0
"Il7",0.00976132210962946,0,0.00165382083703618
"Il7.1",0.00976132210962946,0,0.00165382083703618
"Il9",0,0,0
"Il9.1",0,0,0
"Inha",0,0.0155745881714806,0.0179892221062135
"Inha.1",0,0.0155745881714806,0.0179892221062135
"Inhba",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.1",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.2",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.3",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.4",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.5",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhba.6",0.00918386467966441,0.0376522465753138,0.0892635373554218
"Inhbb",0,0,0.273476579270207
"Inhbb.1",0,0,0.273476579270207
"Inhbb.2",0,0,0.273476579270207
"Inhbb.3",0,0,0.273476579270207
"Inhbb.4",0,0,0.273476579270207
"Inhbc",0,0,0
"Inhbc.1",0,0,0
"Inhbc.2",0,0,0
"Inhbc.3",0,0,0
"Insl3",0.50651201239633,0,0
"Insl5",0,0,0
"Insl5.1",0,0,0
"Ins2",0,0,0
"Ins2.1",0,0,0
"Ins2.2",0,0,0
"Itgb3bp",0.127813473427713,0.195285229367815,0.0592065916684957
"Itgb3bp.1",0.127813473427713,0.195285229367815,0.0592065916684957
"Itih2",0,0,0.00393501707640113
"Jag1",0.465873878269033,1.51396045459291,0.659851162281811
"Jag1.1",0.465873878269033,1.51396045459291,0.659851162281811
"Jag1.2",0.465873878269033,1.51396045459291,0.659851162281811
"Jag1.3",0.465873878269033,1.51396045459291,0.659851162281811
"Jag2",1.75915471944241,0,0.00499816932928564
"Jag2.1",1.75915471944241,0,0.00499816932928564
"Jag2.2",1.75915471944241,0,0.00499816932928564
"Kiss1",0,0,0
"Kiss1.1",0,0,0
"Kitl",6.49591841322434,0.502520028552678,0.108321421118934
"Kitl.1",6.49591841322434,0.502520028552678,0.108321421118934
"L1cam",0.0393109123319584,0.0458855870339159,0.0795080760846132
"L1cam.1",0.0393109123319584,0.0458855870339159,0.0795080760846132
"L1cam.2",0.0393109123319584,0.0458855870339159,0.0795080760846132
"L1cam.3",0.0393109123319584,0.0458855870339159,0.0795080760846132
"L1cam.4",0.0393109123319584,0.0458855870339159,0.0795080760846132
"L1cam.5",0.0393109123319584,0.0458855870339159,0.0795080760846132
"Lama1",0,0,0
"Lama1.1",0,0,0
"Lama1.2",0,0,0
"Lama1.3",0,0,0
"Lama1.4",0,0,0
"Lama1.5",0,0,0
"Lama1.6",0,0,0
"Lama1.7",0,0,0
"Lama2",0.0106459321501199,5.06779758585496,0.767316744951483
"Lama2.1",0.0106459321501199,5.06779758585496,0.767316744951483
"Lama2.2",0.0106459321501199,5.06779758585496,0.767316744951483
"Lama3",0.0660426259203652,0,0.201537949662007
